method,len,repNo,time,rho,mae,rmse,rho_coef,mae_coef,rmse_coef
LMD,200,33,15.02599999999984,0.9807385030637654,0.032545525871186955,0.04303935011527028,0.6831861391765985,0.06585523156386927,0.10225833098341974
LMD,200,33,15.02599999999984,0.9807385030637654,0.032545525871186955,0.04303935011527028,0.18528690204492082,0.08966304771100628,0.11864563470298359
LMD,200,33,15.02599999999984,0.9807385030637654,0.032545525871186955,0.04303935011527028,0.4094425829014105,0.15332181600121284,0.21900226459295866
MVD,200,33,25.328999999999724,0.963243346741432,0.040377402988309254,0.05972418840714945,0.9418055910528008,0.6100570730163553,0.75295654763547
MVD,200,33,25.328999999999724,0.963243346741432,0.040377402988309254,0.05972418840714945,-0.33576515630283127,0.2132113591481831,0.43210985285632436
MVD,200,33,25.328999999999724,0.963243346741432,0.040377402988309254,0.05972418840714945,0.29966593328135416,0.11320171052383131,0.16774781063467434
MVD,200,33,25.328999999999724,0.963243346741432,0.040377402988309254,0.05972418840714945,0.1599350194104877,0.21095764597374628,0.36182658605306295
MVD,200,33,25.328999999999724,0.963243346741432,0.040377402988309254,0.05972418840714945,0.27654271698506916,0.24037483817913596,0.37373973993480697
LMD,250,33,21.926000000000386,0.980475757268402,0.033170076181139783,0.04342281304233434,0.9813943321294788,0.5314002529873212,0.6511845580908687
LMD,250,33,21.926000000000386,0.980475757268402,0.033170076181139783,0.04342281304233434,-0.5983147103259936,0.06603332606585056,0.07816721499207455
LMD,250,33,21.926000000000386,0.980475757268402,0.033170076181139783,0.04342281304233434,0.5191281335830492,0.048394388050856586,0.06654990859692049
LMD,250,33,21.926000000000386,0.980475757268402,0.033170076181139783,0.04342281304233434,0.9044010601424913,0.1328840941528607,0.14543294926060096
LMD,250,33,21.926000000000386,0.980475757268402,0.033170076181139783,0.04342281304233434,-0.2768266915787708,0.06015414603616351,0.07862944596746567
MVD,250,33,38.177999999999884,0.9768850409912924,0.03453638438501568,0.04723208628497582,0.9570870628763714,0.665552188017829,0.7771290683459762
MVD,250,33,38.177999999999884,0.9768850409912924,0.03453638438501568,0.04723208628497582,-0.3487286511717421,0.11282644117096371,0.21672893824094494
MVD,250,33,38.177999999999884,0.9768850409912924,0.03453638438501568,0.04723208628497582,0.39981386881698605,0.051526816142531275,0.07242218540204909
MVD,250,33,38.177999999999884,0.9768850409912924,0.03453638438501568,0.04723208628497582,0.7138124263781853,0.13105131388415187,0.161967445200854
MVD,250,33,38.177999999999884,0.9768850409912924,0.03453638438501568,0.04723208628497582,-0.1392501090889895,0.09452602018196778,0.21686532082636445
LMD,50,34,1.8280000000004293,0.975079932491118,0.039507477367936514,0.04866978807713065,0.8162632828940023,0.8792880720542133,1.1392259884585723
LMD,50,34,1.8280000000004293,0.975079932491118,0.039507477367936514,0.04866978807713065,0.21617469811289683,0.12150360177666482,0.16821320177459761
LMD,50,34,1.8280000000004293,0.975079932491118,0.039507477367936514,0.04866978807713065,-0.16946386317523773,0.17828669817252688,0.22039024310510796
LMD,50,34,1.8280000000004293,0.975079932491118,0.039507477367936514,0.04866978807713065,-0.46407089418552683,0.22148968541619374,0.254245834342602
LMD,50,34,1.8280000000004293,0.975079932491118,0.039507477367936514,0.04866978807713065,0.26050225930115356,0.3351418967045215,0.4378028546929769
MVD,50,34,4.554000000000087,0.9699849118370922,0.040402179488626955,0.05346948411204208,0.9172733716969675,0.8292549606661225,0.9858322106921381
MVD,50,34,4.554000000000087,0.9699849118370922,0.040402179488626955,0.05346948411204208,0.49067124463817485,0.12429521210139134,0.16768378225031424
MVD,50,34,4.554000000000087,0.9699849118370922,0.040402179488626955,0.05346948411204208,0.4414155354875461,0.05312543486328669,0.08110363350044422
MVD,50,34,4.554000000000087,0.9699849118370922,0.040402179488626955,0.05346948411204208,-0.48168162640146017,0.14125593810706133,0.1661409094747982
MVD,50,34,4.554000000000087,0.9699849118370922,0.040402179488626955,0.05346948411204208,0.3163102625797866,0.17458991156838896,0.24941116736759553
LMD,100,34,5.136999999999716,0.9840023510640771,0.03223596368890338,0.040302287279138115,0.984560920606279,0.3305264249790625,0.42276896308269307
LMD,100,34,5.136999999999716,0.9840023510640771,0.03223596368890338,0.040302287279138115,0.5455468786735498,0.06440993992816306,0.07764081522043646
LMD,100,34,5.136999999999716,0.9840023510640771,0.03223596368890338,0.040302287279138115,0.2968741862650691,0.03685897908606213,0.047445825980009876
LMD,100,34,5.136999999999716,0.9840023510640771,0.03223596368890338,0.040302287279138115,-0.2957685103270705,0.04007167872553568,0.05052819264675039
LMD,100,34,5.136999999999716,0.9840023510640771,0.03223596368890338,0.040302287279138115,-0.06044005100187141,0.05857204349740534,0.0839438398415423
MVD,100,34,8.819000000000415,0.9411084188268043,0.04955842744153282,0.07693575226174429,0.932567013565457,0.6341526231193485,0.782244437893009
MVD,100,34,8.819000000000415,0.9411084188268043,0.04955842744153282,0.07693575226174429,0.08521600283892637,0.10733506977752545,0.18183520337652687
MVD,100,34,8.819000000000415,0.9411084188268043,0.04955842744153282,0.07693575226174429,0.2569264372988734,0.082961070663090275,0.117923571019784
MVD,100,34,8.819000000000415,0.9411084188268043,0.04955842744153282,0.07693575226174429,-0.24736356713222243,0.14915804290594684,0.3274032630072046
MVD,100,34,8.819000000000415,0.9411084188268043,0.04955842744153282,0.07693575226174429,-0.20735457171434826,0.14812864614343293,0.32916671711996287
LMD,150,34,9.50500000000011,0.9761531672840993,0.03608075465106018,0.04803312725608046,0.9753501466724226,0.6522851261460189,0.8164815045626838
LMD,150,34,9.50500000000011,0.9761531672840993,0.03608075465106018,0.04803312725608046,0.04818749473802408,0.06157911279586859,0.09276486367828596
LMD,150,34,9.50500000000011,0.9761531672840993,0.03608075465106018,0.04803312725608046,0.9461756887755942,0.09781188147959154,0.12191874988865721
LMD,150,34,9.50500000000011,0.9761531672840993,0.03608075465106018,0.04803312725608046,-0.5642949443182311,0.05702442908350786,0.08147656274061103
LMD,150,34,9.50500000000011,0.9761531672840993,0.03608075465106018,0.04803312725608046,-0.09173812557373827,0.04523453200594606,0.058746616665608396
MVD,150,34,15.726999999999862,0.9437198982169867,0.0476819226845598,0.07360978471431906,0.9331084683930418,0.8752510393158783,1.029062572627279
MVD,150,34,15.726999999999862,0.9437198982169867,0.0476819226845598,0.07360978471431906,-0.35610950698848604,0.12400904672379501,0.1793052993291191
MVD,150,34,15.726999999999862,0.9437198982169867,0.0476819226845598,0.07360978471431906,0.7621454351149218,0.10115640285693493,0.1245604203363295
MVD,150,34,15.726999999999862,0.9437198982169867,0.0476819226845598,0.07360978471431906,-0.2621653953862666,0.08981664932708124,0.13084923375642174
MVD,150,34,15.726999999999862,0.9437198982169867,0.0476819226845598,0.07360978471431906,0.025988964552968348,0.07257059819491687,0.11775140992550509
LMD,200,34,15.342000000000553,0.9811777124413699,0.033165178962989615,0.043034243847032534,0.9461638203215038,0.5546538183765408,0.7330748251611648
LMD,200,34,15.342000000000553,0.9811777124413699,0.033165178962989615,0.043034243847032534,-0.4812837866073413,0.09947308818231793,0.1309020394107615
LMD,200,34,15.342000000000553,0.9811777124413699,0.033165178962989615,0.043034243847032534,0.7190755909448416,0.06571676145286887,0.08912773816680365
LMD,200,34,15.342000000000553,0.9811777124413699,0.033165178962989615,0.043034243847032534,-0.11746011877483015,0.06693806284859515,0.09323170425476737
LMD,200,34,15.342000000000553,0.9811777124413699,0.033165178962989615,0.043034243847032534,0.17839170511357777,0.1270369164831374,0.174125055827081
MVD,200,34,25.347999999999956,0.9661978692717541,0.03938928543735077,0.057780038860903334,0.9427463927965869,0.6675625937847921,0.7883471711762181
MVD,200,34,25.347999999999956,0.9661978692717541,0.03938928543735077,0.057780038860903334,-0.3125062748562296,0.14219660117565094,0.29353958452283446
MVD,200,34,25.347999999999956,0.9661978692717541,0.03938928543735077,0.057780038860903334,0.6893177122162856,0.08179418101902947,0.10766027293447746
MVD,200,34,25.347999999999956,0.9661978692717541,0.03938928543735077,0.057780038860903334,-0.1988858806451322,0.08978754013612932,0.16091664535850414
MVD,200,34,25.347999999999956,0.9661978692717541,0.03938928543735077,0.057780038860903334,0.35077731214605534,0.13790590198751837,0.23940316568299935
LMD,250,34,22.128999999999905,0.9775446553482319,0.03477678406681895,0.045730295281411454,0.9751494194269376,0.5115148792964712,0.658713388725669
LMD,250,34,22.128999999999905,0.9775446553482319,0.03477678406681895,0.045730295281411454,-0.16985267977456728,0.07736510955672868,0.09041827302686421
LMD,250,34,22.128999999999905,0.9775446553482319,0.03477678406681895,0.045730295281411454,0.32837543992867874,0.041222581639009444,0.04998584665829077
LMD,250,34,22.128999999999905,0.9775446553482319,0.03477678406681895,0.045730295281411454,-0.16404352108897033,0.04110842703728127,0.05379460134556191
LMD,250,34,22.128999999999905,0.9775446553482319,0.03477678406681895,0.045730295281411454,-0.3102982115247562,0.08714796872336308,0.11436095923272807
MVD,250,34,38.516999999999825,0.9644424257852653,0.0428920119062286,0.057741992442676623,0.840947950641548,0.837320865557934,1.0738370775033155
MVD,250,34,38.516999999999825,0.9644424257852653,0.0428920119062286,0.057741992442676623,-0.05615199087991598,0.23718431744847582,0.3513032042691124
MVD,250,34,38.516999999999825,0.9644424257852653,0.0428920119062286,0.057741992442676623,0.2726141095367843,0.1499757073338615,0.21005885219289638
MVD,250,34,38.516999999999825,0.9644424257852653,0.0428920119062286,0.057741992442676623,-0.16007603933420375,0.20753115638927205,0.3158499766019981
MVD,250,34,38.516999999999825,0.9644424257852653,0.0428920119062286,0.057741992442676623,0.024247469679180185,0.24965122030874765,0.3587664503327363
LMD,50,35,1.819999999999709,0.9740790570192367,0.03803492038780718,0.04987834813363774,0.9840235093843299,0.6681754386284935,0.7492348696170984
LMD,50,35,1.819999999999709,0.9740790570192367,0.03803492038780718,0.04987834813363774,0.9455075290550785,0.1824642513468315,0.234929134029034
LMD,50,35,1.819999999999709,0.9740790570192367,0.03803492038780718,0.04987834813363774,0.8016644575287346,0.08768924770599568,0.110733064113379
LMD,50,35,1.819999999999709,0.9740790570192367,0.03803492038780718,0.04987834813363774,0.12915656249296437,0.30142038352579137,0.32995704457650316
LMD,50,35,1.819999999999709,0.9740790570192367,0.03803492038780718,0.04987834813363774,0.8779380015213627,0.11285499853605184,0.1336997545746594
MVD,50,35,4.536000000000058,0.9764702876232164,0.03798117601829147,0.048298889197436266,0.9492572488167592,0.7736341141200942,0.8846258852213087
MVD,50,35,4.536000000000058,0.9764702876232164,0.03798117601829147,0.048298889197436266,0.9108609229227168,0.20789238766425164,0.2734810004198975
MVD,50,35,4.536000000000058,0.9764702876232164,0.03798117601829147,0.048298889197436266,0.5873278856655364,0.08218671480634918,0.11836114710150812
MVD,50,35,4.536000000000058,0.9764702876232164,0.03798117601829147,0.048298889197436266,-0.2473321387295213,0.23164024724803034,0.2538692229979832
MVD,50,35,4.536000000000058,0.9764702876232164,0.03798117601829147,0.048298889197436266,0.6693611247936464,0.16835108602358306,0.23855872376959306
LMD,100,35,4.85399999999936,0.9735533207155199,0.03868772229563727,0.051590230511846226,0.9784208758544212,0.6804343998332473,0.8202508262826
LMD,100,35,4.85399999999936,0.9735533207155199,0.03868772229563727,0.051590230511846226,0.58313538443368,0.09144609623163355,0.10872958527544213
LMD,100,35,4.85399999999936,0.9735533207155199,0.03868772229563727,0.051590230511846226,0.8219742267071068,0.10282864181905442,0.12362673407235344
LMD,100,35,4.85399999999936,0.9735533207155199,0.03868772229563727,0.051590230511846226,0.12286163273471105,0.08922108388282882,0.11188116037414406
LMD,100,35,4.85399999999936,0.9735533207155199,0.03868772229563727,0.051590230511846226,0.16008475116966475,0.061970697756293006,0.08018295013673575
MVD,100,35,8.594000000000051,0.9595581895012909,0.048470169347419934,0.06481692162992654,0.8705833574312847,0.8323898632411436,1.0086164968027342
MVD,100,35,8.594000000000051,0.9595581895012909,0.048470169347419934,0.06481692162992654,-0.023375826166446408,0.25119949566559313,0.4089139506028539
MVD,100,35,8.594000000000051,0.9595581895012909,0.048470169347419934,0.06481692162992654,0.5094968611960498,0.21118115349840194,0.2922923121385943
MVD,100,35,8.594000000000051,0.9595581895012909,0.048470169347419934,0.06481692162992654,0.0014241255757641948,0.21340694368716848,0.3838393464569623
MVD,100,35,8.594000000000051,0.9595581895012909,0.048470169347419934,0.06481692162992654,-0.09610335046246969,0.33524532572199106,0.7030635204229564
LMD,150,35,9.074999999999818,0.9758054387147875,0.035164170703135746,0.048831153244415816,0.9785090070642668,0.4806725687728505,0.6000227570923823
LMD,150,35,9.074999999999818,0.9758054387147875,0.035164170703135746,0.048831153244415816,-0.10325304147380616,0.06143026727987388,0.07846525948318711
LMD,150,35,9.074999999999818,0.9758054387147875,0.035164170703135746,0.048831153244415816,-0.14618183299983817,0.037605310988322295,0.05262300467424022
LMD,150,35,9.074999999999818,0.9758054387147875,0.035164170703135746,0.048831153244415816,-0.880785475430837,0.0940493525249811,0.10460000065346366
LMD,150,35,9.074999999999818,0.9758054387147875,0.035164170703135746,0.048831153244415816,-0.6430047631139052,0.09997512506218373,0.12150638219794521
MVD,150,35,15.405999999999949,0.9601713539703557,0.04270253933162763,0.06298569182075914,0.9167584642330023,0.6831924783741838,0.833124221481916
MVD,150,35,15.405999999999949,0.9601713539703557,0.04270253933162763,0.06298569182075914,-0.14096208828939985,0.18734620018884915,0.4697067475250689
MVD,150,35,15.405999999999949,0.9601713539703557,0.04270253933162763,0.06298569182075914,0.09561564724952847,0.11694380284029514,0.16512330635555333
MVD,150,35,15.405999999999949,0.9601713539703557,0.04270253933162763,0.06298569182075914,-0.36745797568201366,0.24262250874855149,0.3602161232882869
MVD,150,35,15.405999999999949,0.9601713539703557,0.04270253933162763,0.06298569182075914,0.08159828659108778,0.24109658905076733,0.4301417413958631
LMD,200,35,14.842999999999847,0.9794297354081416,0.03316389672400689,0.04422461734391549,0.9738920932978772,0.6038449156088997,0.7582235032446342
LMD,200,35,14.842999999999847,0.9794297354081416,0.03316389672400689,0.04422461734391549,-0.738822183692696,0.1651507492722165,0.2203185616304712
LMD,200,35,14.842999999999847,0.9794297354081416,0.03316389672400689,0.04422461734391549,0.46783045996894285,0.03320278966592932,0.041856746478495833
LMD,200,35,14.842999999999847,0.9794297354081416,0.03316389672400689,0.04422461734391549,0.2466332471244304,0.03601273335083999,0.049317606309845136
LMD,200,35,14.842999999999847,0.9794297354081416,0.03316389672400689,0.04422461734391549,-0.47250338064596153,0.09012350142529076,0.13076622190544934
MVD,200,35,25.350999999999658,0.9648491273462146,0.03909817686952947,0.057653603646166646,0.9401409465869115,0.7801384049846449,0.9179271137057695
MVD,200,35,25.350999999999658,0.9648491273462146,0.03909817686952947,0.057653603646166646,-0.6965610147772004,0.19627072753743863,0.2588196571417567
MVD,200,35,25.350999999999658,0.9648491273462146,0.03909817686952947,0.057653603646166646,0.413721485679502,0.04354374407120837,0.06489227644704855
MVD,200,35,25.350999999999658,0.9648491273462146,0.03909817686952947,0.057653603646166646,0.0921637871590933,0.06215120911189303,0.10360633976785433
MVD,200,35,25.350999999999658,0.9648491273462146,0.03909817686952947,0.057653603646166646,-0.1664196794109227,0.11168525907014909,0.17229615335176768
